STATION,NAME,DATE,PRCP,TMAX,TMIN
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/22/29,0.18,62,38
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/23/29,0,66,40
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/24/29,0,72,36
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/25/29,0.08,59,42
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/26/29,0,56,33
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/28/29,0,52,35
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/29/29,0,50,32
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/30/29,0,65,43
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/31/29,2.5,44,37
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/1/29,0,40,29
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/2/29,0,53,30
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/3/29,0,75,42
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/4/29,0.14,80,58
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/5/29,0,81,66
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/6/29,0,84,66
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/7/29,0.37,76,60
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/8/29,0.1,60,45
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/9/29,0.05,50,39
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/10/29,0.27,50,39
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/11/29,0.42,57,39
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/12/29,0,45,37
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/13/29,0,57,32
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/14/29,0,51,39
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/15/29,0,48,39
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/16/29,0,52,35
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/17/29,0,51,39
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/18/29,0,53,31
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/19/29,0.87,48,35
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/20/29,1.14,46,42
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/21/29,0,52,39
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/22/29,0,60,34
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/23/29,0,62,36
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/24/29,0.33,58,49
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/25/29,0.04,68,42
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/26/29,0,67,39
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/27/29,0,70,46
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/28/29,0.05,62,41
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/29/29,0.06,55,35
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/30/29,0.03,76,44
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/1/29,0.01,60,41
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/2/29,0.13,46,36
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/3/29,0,48,33
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/4/29,0,55,32
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/5/29,0,58,34
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/6/29,0,58,41
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/7/29,0,60,35
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/8/29,0,63,43
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/9/29,0,60,40
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/10/29,0,65,42
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/11/29,0.32,81,57
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/12/29,0,70,55
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/13/29,0.09,66,51
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/14/29,0.54,70,54
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/15/29,0.5,81,44
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/16/29,0.01,55,36
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/17/29,0,68,36
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/18/29,0,62,37
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/19/29,0,48,37
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/20/29,0,55,39
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/21/29,0,64,35
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/22/29,0,71,40
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/23/29,0.66,68,57
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/24/29,0,63,45
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/25/29,0,71,42
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/26/29,0,80,55
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/27/29,0,85,68
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/28/29,0,88,66
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/29/29,0,92,65
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/30/29,0,92,69
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",5/31/29,0,87,59
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/1/29,0,59,46
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/2/29,0,53,44
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/3/29,0,61,41
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/4/29,0,72,38
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/5/29,0,64,49
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/6/29,0,85,46
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/7/29,0,60,49
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/8/29,0,67,46
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/9/29,0,75,43
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/10/29,0,84,51
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/11/29,2.8,82,61
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/12/29,0.26,65,49
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/13/29,0.48,69,51
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/14/29,0.03,68,52
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/15/29,0,80,53
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/16/29,0.41,82,66
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/17/29,0,86,67
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/18/29,0,90,73
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/19/29,0.05,85,61
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/20/29,0,84,61
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/21/29,0,84,57
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/22/29,0,83,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/23/29,0,72,58
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/24/29,0.01,74,53
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/25/29,0,77,54
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/26/29,0,79,59
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/27/29,0.68,81,59
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/28/29,0,75,56
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",6/30/29,1.03,85,64
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/1/29,0.06,84,63
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/2/29,0,75,55
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/6/29,0,70,51
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/8/29,0,64,39
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/9/29,0,54,46
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/10/29,0.14,51,46
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/11/29,0.34,62,48
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/12/29,0.03,62,52
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/13/29,0,60,42
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/14/29,0,66,38
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/15/29,0,78,44
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/16/29,0,65,42
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/17/29,0,61,41
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/18/29,0,67,39
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/19/29,0,76,38
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/20/29,0.23,62,50
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/21/29,0,52,44
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/22/29,0.64,50,32
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/23/29,0.43,35,32
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/24/29,0,45,35
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/25/29,0,58,34
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/26/29,0,66,43
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/27/29,0,61,43
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/28/29,0,45,39
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/29/29,0.08,47,40
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/30/29,0,60,46
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/31/29,0.38,64,52
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/1/29,0,52,39
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/2/29,0,53,33
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/3/29,0,50,37
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/4/29,0,43,31
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/5/29,0,48,27
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/6/29,0,44,29
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/7/29,0,46,28
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/8/29,0,50,30
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/9/29,0,54,30
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/10/29,1.01,51,40
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/11/29,0,55,44
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/12/29,0,54,45
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/13/29,0.13,48,46
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/14/29,0,48,39
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/15/29,0,51,31
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/16/29,0,46,29
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/17/29,0.02,51,38
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/18/29,0.08,44,35
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/19/29,0,36,30
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/20/29,0,31,22
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/21/29,0,23,9
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/22/29,0,21,2
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/23/29,0,34,17
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/24/29,0,33,12
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/25/29,0,48,18
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/26/29,0,48,35
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/27/29,0.04,45,20
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/28/29,0,20,6
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/29/29,0,9,-1
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/30/29,0,17,-1
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/1/29,0.07,29,15
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/2/29,0,15,3
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/3/29,0,17,-2
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/4/29,0,31,8
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/5/29,0,45,23
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/6/29,0,42,32
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/7/29,0.01,35,26
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/8/29,0,31,26
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/9/29,0,34,22
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/10/29,0,38,31
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/11/29,0,38,32
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/12/29,0.09,43,32
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/13/29,0.01,46,35
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/14/29,0,35,32
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/15/29,0,35,30
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/16/29,0.1,37,34
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/17/29,0.02,38,34
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/18/29,0.85,34,13
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/19/29,0.61,14,12
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/20/29,0,14,7
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/21/29,0,17,4
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/22/29,0.12,22,4
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/23/29,0.07,27,10
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/24/29,0.06,32,3
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/25/29,0.02,28,22
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/26/29,0,41,22
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/27/29,0,38,26
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/28/29,0.01,33,19
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/29/29,0,37,29
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/30/29,0,46,27
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/31/29,0,41,27
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/1/30,0.36,45,34
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/2/30,0,42,30
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/3/30,0.03,33,15
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/4/30,0,41,16
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/5/30,0,47,32
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/6/30,0.19,50,31
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/7/30,0.06,31,19
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/8/30,0.34,31,18
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/9/30,0.73,29,15
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/10/30,0,24,7
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/11/30,0.31,33,19
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/12/30,0.01,35,32
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/13/30,0.01,36,32
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/14/30,0,38,14
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/15/30,0,20,11
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/16/30,0.07,17,9
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/17/30,0.07,9,-15
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/18/30,0,2,-19
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/19/30,0.01,18,-3
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/20/30,0.03,21,10
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/21/30,0.03,10,-2
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/22/30,0,2,-15
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/23/30,0,10,-7
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/24/30,0,21,10
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/25/30,0,20,-5
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/26/30,0.04,22,-9
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/27/30,0,30,15
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/28/30,0,20,4
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/29/30,0,20,-4
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/30/30,0.01,27,4
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/31/30,0,25,3
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/1/30,0.02,36,20
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/2/30,0.03,39,27
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/3/30,0,40,34
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/4/30,0,35,29
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/5/30,0,32,25
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/6/30,0,37,25
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/7/30,0,34,26
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/8/30,0,37,20
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/9/30,0,38,27
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/10/30,0,27,19
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/11/30,0,44,22
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/12/30,0.03,44,32
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/13/30,0,39,22
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/14/30,0.01,26,12
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/15/30,0,16,-2
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/16/30,0.01,27,10
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/17/30,0,42,27
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/18/30,0,51,30
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/19/30,0,65,39
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/20/30,0,63,44
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/21/30,0,66,43
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/22/30,0.43,58,48
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/23/30,0,60,38
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/24/30,0.7,64,46
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/25/30,0.01,63,42
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/26/30,0,46,31
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/27/30,0,38,29
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/28/30,0.13,45,28
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/1/30,0.05,44,21
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/2/30,0.03,21,11
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/3/30,0,28,14
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/4/30,0,43,18
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/5/30,0,44,26
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/7/30,0,43,31
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/8/30,0,42,26
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/9/30,0,55,25
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/10/30,0,50,33
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/11/30,0,44,33
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/12/30,0,55,29
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/13/30,0,46,31
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/14/30,0,42,27
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/15/30,0,59,29
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/16/30,0,73,40
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/17/30,0.55,56,32
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/18/30,0.06,33,27
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/19/30,0,42,20
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/20/30,0,56,27
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/21/30,0,29,22
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/22/30,0,39,24
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/23/30,0.25,53,32
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/24/30,0.03,42,31
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/25/30,1.95,31,21
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/26/30,0.52,29,21
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/27/30,0,38,23
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/28/30,0,41,20
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/29/30,0.02,33,25
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/30/30,0,40,21
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/31/30,0,53,30
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/1/30,0,49,31
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/2/30,0,50,27
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/3/30,0,55,34
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/4/30,0,63,31
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/5/30,0,69,40
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/6/30,0.01,64,44
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/7/30,0,52,37
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/8/30,0,52,29
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/9/30,0,70,32
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/10/30,0,91,49
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/11/30,0,91,48
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/12/30,0.06,72,49
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/13/30,0.01,69,49
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/14/30,0,56,42
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/15/30,0.77,48,38
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/16/30,0.52,50,38
